step,V,P,T,S,Q,W,phase
1446,3.434965138541494,101.49690014625514,348.63831367241346,0.6931471805599347,347.1993715275332,574.1564062540948,adiabatic_expand
1447,3.4361167959560537,101.440209893346,348.5604089998336,0.6931471805599347,347.1993715275332,574.2732306239529,adiabatic_expand
1448,3.4372684533706135,101.383570285658,348.48254783297455,0.6931471805599347,347.1993715275332,574.389989764387,adiabatic_expand
1449,3.4384201107851733,101.32698126100041,348.4047301329762,0.6931471805599347,347.1993715275332,574.5066837336511,adiabatic_expand
1450,3.439571768199733,101.27044275727962,348.32695586102614,0.693147180559933,347.1993715275332,574.6233125899283,adiabatic_expand
1451,3.440723425614293,101.21395471249905,348.2492249783596,0.6931471805599347,347.1993715275332,574.7398763913299,adiabatic_expand
1452,3.4418750830288527,101.15751706475888,348.17153744625955,0.693147180559933,347.1993715275332,574.8563751958959,adiabatic_expand
1453,3.4430267404434125,101.10112975225591,348.0938932260562,0.6931471805599347,347.1993715275332,574.9728090615954,adiabatic_expand
1454,3.4441783978579723,101.04479271328339,348.0162922791273,0.6931471805599347,347.1993715275332,575.0891780463263,adiabatic_expand
1455,3.445330055272532,100.98850588623077,347.9387345668979,0.693147180559933,347.1993715275332,575.2054822079155,adiabatic_expand
1456,3.446481712687092,100.93226920958361,347.86122005084036,0.693147180559933,347.1993715275332,575.321721604119,adiabatic_expand
1457,3.4476333701016517,100.87608262192332,347.78374869247415,0.6931471805599347,347.1993715275332,575.4378962926223,adiabatic_expand
1458,3.4487850275162115,100.81994606192704,347.706320453366,0.693147180559933,347.1993715275332,575.55400633104,adiabatic_expand
1459,3.4499366849307713,100.76385946836743,347.6289352951296,0.693147180559933,347.1993715275332,575.6700517769164,adiabatic_expand
1460,3.451088342345331,100.7078227801124,347.5515931794255,0.6931471805599347,347.1993715275332,575.7860326877252,adiabatic_expand
1461,3.452239999759891,100.65183593612521,347.47429406796147,0.693147180559933,347.1993715275332,575.9019491208701,adiabatic_expand
1462,3.4533916571744507,100.59589887546386,347.3970379224916,0.6931471805599347,347.1993715275332,576.0178011336843,adiabatic_expand
1463,3.4545433145890105,100.54001153728133,347.3198247048172,0.6931471805599347,347.1993715275332,576.1335887834312,adiabatic_expand
1464,3.4556949720035703,100.4841738608252,347.2426543767862,0.6931471805599347,347.1993715275332,576.2493121273038,adiabatic_expand
1465,3.45684662941813,100.42838578543737,347.16552690029283,0.693147180559933,347.1993715275332,576.3649712224259,adiabatic_expand
1466,3.45799828683269,100.37264725055415,347.0884422372782,0.693147180559933,347.1993715275332,576.4805661258509,adiabatic_expand
1467,3.4591499442472498,100.31695819570587,347.0114003497296,0.693147180559933,347.1993715275332,576.5960968945631,adiabatic_expand
1468,3.4603016016618096,100.26131856051673,346.93440119968096,0.693147180559933,347.1993715275332,576.7115635854768,adiabatic_expand
1469,3.4614532590763694,100.20572828470473,346.85744474921233,0.693147180559933,347.1993715275332,576.8269662554372,adiabatic_expand
1470,3.462604916490929,100.15018730808141,346.78053096045016,0.6931471805599347,347.1993715275332,576.9423049612201,adiabatic_expand
1471,3.463756573905489,100.09469557055166,346.703659795567,0.6931471805599347,347.1993715275332,577.057579759532,adiabatic_expand
1472,3.4649082313200488,100.03925301211363,346.6268312167815,0.6931471805599347,347.1993715275332,577.1727907070104,adiabatic_expand
1473,3.4660598887346086,99.98385957285842,346.5500451863584,0.6931471805599347,347.1993715275332,577.2879378602238,adiabatic_expand
1474,3.4672115461491684,99.92851519297001,346.4733016666082,0.693147180559933,347.1993715275332,577.4030212756717,adiabatic_expand
1475,3.468363203563728,99.87321981272508,346.3966006198876,0.6931471805599347,347.1993715275332,577.518041009785,adiabatic_expand
1476,3.469514860978288,99.81797337249282,346.31994200859884,0.6931471805599347,347.1993715275332,577.6329971189257,adiabatic_expand
1477,3.470666518392848,99.7627758127347,346.2433257951902,0.6931471805599347,347.1993715275332,577.7478896593875,adiabatic_expand
1478,3.4718181758074076,99.70762707400444,346.1667519421554,0.6931471805599347,347.1993715275332,577.8627186873954,adiabatic_expand
1479,3.4729698332219674,99.6525270969476,346.09022041203366,0.6931471805599347,347.1993715275332,577.9774842591062,adiabatic_expand
1480,3.474121490636527,99.59747582230167,346.0137311674102,0.6931471805599347,347.1993715275332,578.0921864306083,adiabatic_expand
1481,3.475273148051087,99.54247319089572,345.9372841709151,0.693147180559933,347.1993715275332,578.2068252579222,adiabatic_expand
1482,3.476424805465647,99.48751914365035,345.86087938522445,0.693147180559933,347.1993715275332,578.3214007970001,adiabatic_expand
1483,3.4775764628802066,99.43261362157733,345.7845167730591,0.6931471805599347,347.1993715275332,578.4359131037264,adiabatic_expand
1484,3.4787281202947664,99.37775656577968,345.7081962971856,0.6931471805599347,347.1993715275332,578.5503622339177,adiabatic_expand
1485,3.479879777709326,99.32294791745132,345.63191792041545,0.6931471805599347,347.1993715275332,578.6647482433227,adiabatic_expand
1486,3.481031435123886,99.2681876178769,345.55568160560523,0.693147180559933,347.1993715275332,578.7790711876228,adiabatic_expand
1487,3.482183092538446,99.2134756084318,345.47948731565674,0.6931471805599347,347.1993715275332,578.8933311224315,adiabatic_expand
1488,3.4833347499530056,99.15881183058175,345.40333501351665,0.6931471805599347,347.1993715275332,579.0075281032952,adiabatic_expand
1489,3.4844864073675654,99.1041962258828,345.3272246621766,0.6931471805599347,347.1993715275332,579.1216621856927,adiabatic_expand
1490,3.4856380647821252,99.04962873598105,345.25115622467297,0.6931471805599347,347.1993715275332,579.2357334250358,adiabatic_expand
1491,3.486789722196685,98.99510930261255,345.17512966408685,0.6931471805599347,347.1993715275332,579.3497418766693,adiabatic_expand
1492,3.487941379611245,98.94063786760316,345.09914494354433,0.6931471805599347,347.1993715275332,579.4636875958709,adiabatic_expand
1493,3.4890930370258046,98.88621437286831,345.02320202621587,0.6931471805599365,347.1993715275332,579.5775706378511,adiabatic_expand
1494,3.4902446944403644,98.83183876041284,344.94730087531644,0.6931471805599347,347.1993715275332,579.6913910577541,adiabatic_expand
1495,3.4913963518549243,98.77751097233087,344.87144145410576,0.6931471805599347,347.1993715275332,579.8051489106572,adiabatic_expand
1496,3.492548009269484,98.72323095080564,344.79562372588776,0.6931471805599347,347.1993715275332,579.9188442515709,adiabatic_expand
1497,3.493699666684044,98.6689986381093,344.71984765401083,0.6931471805599347,347.1993715275332,580.0324771354396,adiabatic_expand
1498,3.4948513240986037,98.61481397660276,344.64411320186764,0.693147180559933,347.1993715275332,580.1460476171412,adiabatic_expand
1499,3.4960029815131635,98.56067690873553,344.568420332895,0.6931471805599347,347.1993715275332,580.2595557514871,adiabatic_expand
1500,3.4971546389277233,98.50658737704559,344.4927690105741,0.6931471805599347,347.1993715275332,580.3730015932229,adiabatic_expand
1501,3.498306296342283,98.45254532415908,344.4171591984297,0.6931471805599347,347.1993715275332,580.4863851970277,adiabatic_expand
1502,3.499457953756843,98.3985506927904,344.34159086003126,0.6931471805599347,347.1993715275332,580.599706617515,adiabatic_expand
1503,3.5006096111714027,98.34460342574178,344.2660639589917,0.693147180559933,347.1993715275332,580.7129659092323,adiabatic_expand
1504,3.5017612685859625,98.29070346590323,344.190578458968,0.693147180559933,347.1993715275332,580.8261631266611,adiabatic_expand
1505,3.5029129260005223,98.23685075625242,344.1151343236608,0.693147180559933,347.1993715275332,580.9392983242175,adiabatic_expand
1506,3.504064583415082,98.18304523985448,344.03973151681487,0.693147180559933,347.1993715275332,581.052371556252,adiabatic_expand
1507,3.505216240829642,98.12928685986175,343.9643700022182,0.6931471805599347,347.1993715275332,581.1653828770495,adiabatic_expand
1508,3.5063678982442017,98.07557555951372,343.8890497437025,0.6931471805599365,347.1993715275332,581.2783323408298,adiabatic_expand
1509,3.5075195556587615,98.02191128213688,343.8137707051433,0.693147180559933,347.1993715275332,581.3912200017472,adiabatic_expand
1510,3.5086712130733213,97.96829397114456,343.73853285045953,0.6931471805599347,347.1993715275332,581.5040459138909,adiabatic_expand
1511,3.509822870487881,97.91472357003659,343.6633361436132,0.6931471805599347,347.1993715275332,581.6168101312849,adiabatic_expand
1512,3.510974527902441,97.86120002239934,343.5881805486099,0.693147180559933,347.1993715275332,581.7295127078884,adiabatic_expand
1513,3.5121261853170007,97.8077232719056,343.51306602949865,0.6931471805599347,347.1993715275332,581.8421536975957,adiabatic_expand
1514,3.5132778427315605,97.75429326231416,343.4379925503714,0.6931471805599347,347.1993715275332,581.9547331542362,adiabatic_expand
1515,3.5144295001461203,97.70090993746987,343.3629600753634,0.6931471805599347,347.1993715275332,582.067251131575,adiabatic_expand
1516,3.51558115756068,97.64757324130349,343.287968568653,0.693147180559933,347.1993715275332,582.179707683312,adiabatic_expand
1517,3.51673281497524,97.59428311783134,343.21301799446155,0.6931471805599347,347.1993715275332,582.2921028630833,adiabatic_expand
1518,3.5178844723897997,97.5410395111553,343.1381083170532,0.693147180559933,347.1993715275332,582.4044367244602,adiabatic_expand
1519,3.5190361298043595,97.48784236546267,343.0632395007352,0.693147180559933,347.1993715275332,582.5167093209498,adiabatic_expand
1520,3.5201877872189193,97.43469162502586,342.98841150985754,0.6931471805599365,347.1993715275332,582.628920705995,adiabatic_expand
1521,3.521339444633479,97.38158723420236,342.9136243088128,0.6931471805599347,347.1993715275332,582.7410709329749,adiabatic_expand
1522,3.522491102048039,97.32852913743457,342.83887786203655,0.693147180559933,347.1993715275332,582.8531600552043,adiabatic_expand
1523,3.5236427594625988,97.27551727924961,342.7641721340068,0.693147180559933,347.1993715275332,582.9651881259341,adiabatic_expand
1524,3.5247944168771586,97.22255160425917,342.68950708924416,0.693147180559933,347.1993715275332,583.0771551983515,adiabatic_expand
1525,3.5259460742917184,97.16963205715933,342.61488269231165,0.693147180559933,347.1993715275332,583.1890613255802,adiabatic_expand
1526,3.527097731706278,97.11675858273045,342.5402989078148,0.693147180559933,347.1993715275332,583.30090656068,adiabatic_expand
1527,3.528249389120838,97.06393112583703,342.4657557004016,0.693147180559933,347.1993715275332,583.4126909566473,adiabatic_expand
1528,3.5294010465353978,97.01114963142744,342.3912530347621,0.6931471805599347,347.1993715275332,583.5244145664153,adiabatic_expand
1529,3.5305527039499576,96.95841404453391,342.3167908756287,0.6931471805599347,347.1993715275332,583.6360774428537,adiabatic_expand
1530,3.5317043613645174,96.90572431027228,342.24236918777615,0.693147180559933,347.1993715275332,583.7476796387689,adiabatic_expand
1531,3.532856018779077,96.85308037384188,342.167987936021,0.693147180559933,347.1993715275332,583.8592212069044,adiabatic_expand
1532,3.534007676193637,96.80048218052538,342.0936470852221,0.6931471805599347,347.1993715275332,583.9707021999405,adiabatic_expand
1533,3.535159333608197,96.74792967568862,342.0193466002801,0.693147180559933,347.1993715275332,584.0821226704949,adiabatic_expand
1534,3.5363109910227566,96.69542280478042,341.9450864461375,0.6931471805599347,347.1993715275332,584.193482671122,adiabatic_expand
1535,3.5374626484373164,96.64296151333255,341.870866587779,0.6931471805599347,347.1993715275332,584.3047822543137,adiabatic_expand
1536,3.538614305851876,96.59054574695945,341.7966869902308,0.6931471805599347,347.1993715275332,584.4160214724996,adiabatic_expand
1537,3.539765963266436,96.53817545135809,341.7225476185608,0.693147180559933,347.1993715275332,584.5272003780461,adiabatic_expand
1538,3.540917620680996,96.48585057230795,341.64844843787876,0.6931471805599347,347.1993715275332,584.6383190232578,adiabatic_expand
1539,3.5420692780955556,96.43357105567067,341.5743894133359,0.6931471805599347,347.1993715275332,584.7493774603765,adiabatic_expand
1540,3.5432209355101154,96.38133684739006,341.500370510125,0.693147180559933,347.1993715275332,584.8603757415821,adiabatic_expand
1541,3.544372592924675,96.32914789349185,341.42639169348024,0.693147180559933,347.1993715275332,584.9713139189918,adiabatic_expand
1542,3.545524250339235,96.2770041400836,341.35245292867734,0.693147180559933,347.1993715275332,585.0821920446613,adiabatic_expand
1543,3.546675907753795,96.22490553335454,341.27855418103337,0.693147180559933,347.1993715275332,585.1930101705841,adiabatic_expand
1544,3.5478275651683546,96.17285201957539,341.2046954159066,0.6931471805599347,347.1993715275332,585.3037683486918,adiabatic_expand
1545,3.5489792225829144,96.12084354509818,341.1308765986965,0.6931471805599347,347.1993715275332,585.4144666308542,adiabatic_expand
1546,3.5501308799974742,96.06888005635622,341.0570976948437,0.6931471805599347,347.1993715275332,585.5251050688796,adiabatic_expand
1547,3.551282537412034,96.01696149986387,340.9833586698301,0.693147180559933,347.1993715275332,585.6356837145145,adiabatic_expand
1548,3.552434194826594,95.96508782221632,340.9096594891784,0.6931471805599347,347.1993715275332,585.7462026194438,adiabatic_expand
1549,3.5535858522411536,95.91325897008963,340.83600011845243,0.693147180559933,347.1993715275332,585.8566618352913,adiabatic_expand
1550,3.5547375096557134,95.86147489024039,340.7623805232568,0.693147180559933,347.1993715275332,585.9670614136193,adiabatic_expand
1551,3.5558891670702732,95.80973552950567,340.6888006692371,0.693147180559933,347.1993715275332,586.0774014059289,adiabatic_expand
1552,3.557040824484833,95.7580408348029,340.6152605220796,0.693147180559933,347.1993715275332,586.18768186366,adiabatic_expand
1553,3.558192481899393,95.70639075312961,340.54176004751133,0.693147180559933,347.1993715275332,586.2979028381916,adiabatic_expand
1554,3.5593441393139527,95.65478523156342,340.4682992113001,0.6931471805599347,347.1993715275332,586.4080643808417,adiabatic_expand
1555,3.5604957967285125,95.6032242172618,340.39487797925415,0.6931471805599347,347.1993715275332,586.5181665428673,adiabatic_expand
1556,3.5616474541430723,95.55170765746192,340.32149631722234,0.6931471805599347,347.1993715275332,586.6282093754648,adiabatic_expand
1557,3.562799111557632,95.50023549948055,340.24815419109393,0.693147180559933,347.1993715275332,586.73819292977,adiabatic_expand
1558,3.563950768972192,95.4488076907139,340.1748515667987,0.6931471805599347,347.1993715275332,586.8481172568579,adiabatic_expand
1559,3.5651024263867517,95.39742417863751,340.10158841030676,0.6931471805599365,347.1993715275332,586.9579824077431,adiabatic_expand
1560,3.5662540838013115,95.34608491080603,340.0283646876286,0.693147180559933,347.1993715275332,587.0677884333799,adiabatic_expand
1561,3.5674057412158713,95.29478983485306,339.9551803648147,0.693147180559933,347.1993715275332,587.1775353846621,adiabatic_expand
1562,3.568557398630431,95.24353889849115,339.88203540795587,0.6931471805599347,347.1993715275332,587.2872233124234,adiabatic_expand
1563,3.569709056044991,95.19233204951153,339.80892978318315,0.693147180559933,347.1993715275332,587.3968522674375,adiabatic_expand
1564,3.5708607134595507,95.14116923578399,339.73586345666746,0.6931471805599347,347.1993715275332,587.5064223004177,adiabatic_expand
1565,3.5720123708741105,95.09005040525673,339.6628363946198,0.6931471805599347,347.1993715275332,587.6159334620178,adiabatic_expand
1566,3.5731640282886703,95.03897550595629,339.589848563291,0.693147180559933,347.1993715275332,587.7253858028314,adiabatic_expand
1567,3.57431568570323,94.98794448598726,339.5168999289719,0.6931471805599347,347.1993715275332,587.8347793733925,adiabatic_expand
1568,3.57546734311779,94.9369572935323,339.44399045799304,0.6931471805599347,347.1993715275332,587.9441142241753,adiabatic_expand
1569,3.5766190005323497,94.88601387685195,339.37112011672485,0.693147180559933,347.1993715275332,588.0533904055947,adiabatic_expand
1570,3.5777706579469095,94.83511418428434,339.29828887157726,0.6931471805599347,347.1993715275332,588.1626079680055,adiabatic_expand
1571,3.5789223153614693,94.7842581642453,339.22549668900007,0.6931471805599347,347.1993715275332,588.271766961704,adiabatic_expand
1572,3.580073972776029,94.73344576522804,339.15274353548244,0.6931471805599347,347.1993715275332,588.3808674369263,adiabatic_expand
1573,3.581225630190589,94.68267693580302,339.0800293775531,0.6931471805599365,347.1993715275332,588.4899094438498,adiabatic_expand
1574,3.5823772876051487,94.63195162461791,339.0073541817804,0.6931471805599347,347.1993715275332,588.5988930325925,adiabatic_expand
1575,3.5835289450197085,94.58126978039739,338.9347179147719,0.6931471805599347,347.1993715275332,588.7078182532135,adiabatic_expand
1576,3.5846806024342683,94.53063135194292,338.86212054317446,0.6931471805599347,347.1993715275332,588.816685155713,adiabatic_expand
1577,3.585832259848828,94.4800362881328,338.7895620336745,0.6931471805599347,347.1993715275332,588.9254937900321,adiabatic_expand
1578,3.586983917263388,94.42948453792184,338.7170423529974,0.693147180559933,347.1993715275332,589.0342442060532,adiabatic_expand
1579,3.5881355746779477,94.37897605034131,338.6445614679077,0.6931471805599347,347.1993715275332,589.1429364536002,adiabatic_expand
1580,3.5892872320925076,94.32851077449884,338.5721193452092,0.6931471805599347,347.1993715275332,589.251570582438,adiabatic_expand
1581,3.5904388895070674,94.27808865957816,338.49971595174463,0.693147180559933,347.1993715275332,589.3601466422733,adiabatic_expand
1582,3.591590546921627,94.22770965483912,338.4273512543959,0.693147180559933,347.1993715275332,589.4686646827543,adiabatic_expand
1583,3.592742204336187,94.17737370961733,338.3550252200834,0.6931471805599347,347.1993715275332,589.5771247534707,adiabatic_expand
1584,3.5938938617507468,94.12708077332431,338.28273781576695,0.6931471805599347,347.1993715275332,589.6855269039542,adiabatic_expand
1585,3.5950455191653066,94.07683079544707,338.2104890084447,0.6931471805599347,347.1993715275332,589.793871183678,adiabatic_expand
1586,3.5961971765798664,94.0266237255482,338.1382787651539,0.693147180559933,347.1993715275332,589.9021576420575,adiabatic_expand
1587,3.597348833994426,93.9764595132656,338.0661070529704,0.6931471805599347,347.1993715275332,590.0103863284501,adiabatic_expand
1588,3.598500491408986,93.92633810831232,337.99397383900845,0.693147180559933,347.1993715275332,590.118557292155,adiabatic_expand
1589,3.599652148823546,93.87625946047658,337.9218790904212,0.693147180559933,347.1993715275332,590.2266705824137,adiabatic_expand
1590,3.6008038062381056,93.82622351962151,337.84982277440037,0.6931471805599347,347.1993715275332,590.3347262484102,adiabatic_expand
1591,3.6019554636526654,93.77623023568493,337.7778048581756,0.6931471805599347,347.1993715275332,590.4427243392706,adiabatic_expand
1592,3.603107121067225,93.72627955867952,337.70582530901567,0.693147180559933,347.1993715275332,590.5506649040635,adiabatic_expand
1593,3.604258778481785,93.67637143869231,337.63388409422714,0.6931471805599347,347.1993715275332,590.6585479918,adiabatic_expand
1594,3.605410435896345,93.62650582588486,337.5619811811552,0.6931471805599347,347.1993715275332,590.7663736514337,adiabatic_expand
1595,3.6065620933109046,93.57668267049287,337.49011653718304,0.6931471805599347,347.1993715275332,590.8741419318611,adiabatic_expand
1596,3.6077137507254644,93.52690192282626,337.41829012973216,0.693147180559933,347.1993715275332,590.9818528819213,adiabatic_expand
1597,3.608865408140024,93.4771635332689,337.34650192626225,0.6931471805599347,347.1993715275332,591.0895065503964,adiabatic_expand
1598,3.610017065554584,93.4274674522785,337.2747518942709,0.6931471805599347,347.1993715275332,591.1971029860114,adiabatic_expand
1599,3.611168722969144,93.3778136303866,337.20304000129386,0.6931471805599347,347.1993715275332,591.3046422374342,adiabatic_expand
1600,3.6123203803837036,93.32820201819816,337.1313662149047,0.6931471805599347,347.1993715275332,591.412124353276,adiabatic_expand
1601,3.6134720377982634,93.27863256639172,337.05973050271496,0.693147180559933,347.1993715275332,591.5195493820911,adiabatic_expand
1602,3.6146236952128232,93.22910522571912,336.988132832374,0.6931471805599347,347.1993715275332,591.6269173723771,adiabatic_expand
1603,3.615775352627383,93.1796199470054,336.916573171569,0.6931471805599347,347.1993715275332,591.7342283725749,adiabatic_expand
1604,3.616927010041943,93.13017668114864,336.8450514880248,0.6931471805599347,347.1993715275332,591.8414824310689,adiabatic_expand
1605,3.6180786674565026,93.08077537911984,336.77356774950397,0.693147180559933,347.1993715275332,591.9486795961873,adiabatic_expand
1606,3.6192303248710624,93.03141599196285,336.70212192380666,0.693147180559933,347.1993715275332,592.0558199162014,adiabatic_expand
1607,3.6203819822856222,92.98209847079413,336.6307139787706,0.6931471805599347,347.1993715275332,592.1629034393266,adiabatic_expand
1608,3.621533639700182,92.93282276680273,336.55934388227104,0.6931471805599347,347.1993715275332,592.2699302137219,adiabatic_expand
1609,3.622685297114742,92.88358883125004,336.4880116022206,0.6931471805599347,347.1993715275332,592.3769002874902,adiabatic_expand
1610,3.6238369545293017,92.8343966154698,336.41671710656937,0.6931471805599347,347.1993715275332,592.4838137086786,adiabatic_expand
1611,3.6249886119438615,92.78524607086781,336.34546036330477,0.6931471805599347,347.1993715275332,592.5906705252778,adiabatic_expand
1612,3.6261402693584213,92.73613714892197,336.2742413404514,0.6931471805599347,347.1993715275332,592.697470785223,adiabatic_expand
1613,3.627291926772981,92.68706980118202,336.2030600060713,0.693147180559933,347.1993715275332,592.8042145363934,adiabatic_expand
1614,3.628443584187541,92.63804397926944,336.13191632826346,0.693147180559933,347.1993715275332,592.9109018266124,adiabatic_expand
1615,3.6295952416021007,92.5890596348774,336.06081027516416,0.6931471805599347,347.1993715275332,593.017532703648,adiabatic_expand
1616,3.6307468990166605,92.54011671977051,335.98974181494657,0.6931471805599347,347.1993715275332,593.1241072152126,adiabatic_expand
1617,3.6318985564312203,92.49121518578475,335.918710915821,0.693147180559933,347.1993715275332,593.230625408963,adiabatic_expand
1618,3.63305021384578,92.44235498482739,335.8477175460347,0.693147180559933,347.1993715275332,593.3370873325006,adiabatic_expand
1619,3.63420187126034,92.39353606887678,335.7767616738717,0.693147180559933,347.1993715275332,593.4434930333717,adiabatic_expand
1620,3.6353535286748997,92.34475838998225,335.705843267653,0.6931471805599347,347.1993715275332,593.5498425590673,adiabatic_expand
1621,3.6365051860894595,92.29602190026398,335.6349622957363,0.693147180559933,347.1993715275332,593.6561359570231,adiabatic_expand
1622,3.6376568435040193,92.24732655191295,335.56411872651614,0.693147180559933,347.1993715275332,593.7623732746199,adiabatic_expand
1623,3.638808500918579,92.19867229719067,335.4933125284237,0.6931471805599347,347.1993715275332,593.8685545591835,adiabatic_expand
1624,3.639960158333139,92.15005908842916,335.4225436699267,0.6931471805599347,347.1993715275332,593.9746798579848,adiabatic_expand
1625,3.6411118157476987,92.1014868780308,335.35181211952954,0.6931471805599347,347.1993715275332,594.0807492182399,adiabatic_expand
1626,3.6422634731622585,92.05295561846813,335.281117845773,0.693147180559933,347.1993715275332,594.1867626871101,adiabatic_expand
1627,3.6434151305768183,92.00446526228392,335.2104608172345,0.693147180559933,347.1993715275332,594.292720311702,adiabatic_expand
1628,3.644566787991378,91.95601576209077,335.1398410025277,0.6931471805599347,347.1993715275332,594.3986221390678,adiabatic_expand
1629,3.645718445405938,91.90760707057126,335.06925837030286,0.693147180559933,347.1993715275332,594.504468216205,adiabatic_expand
1630,3.6468701028204977,91.85923914047758,334.9987128892462,0.6931471805599347,347.1993715275332,594.610258590057,adiabatic_expand
1631,3.6480217602350575,91.81091192463163,334.92820452808047,0.6931471805599347,347.1993715275332,594.7159933075125,adiabatic_expand
1632,3.6491734176496173,91.76262537592467,334.85773325556454,0.6931471805599347,347.1993715275332,594.821672415406,adiabatic_expand
1633,3.650325075064177,91.71437944731741,334.78729904049334,0.6931471805599347,347.1993715275332,594.9272959605183,adiabatic_expand
1634,3.651476732478737,91.6661740918397,334.71690185169786,0.6931471805599347,347.1993715275332,595.0328639895755,adiabatic_expand
1635,3.6526283898932967,91.61800926259059,334.6465416580454,0.693147180559933,347.1993715275332,595.13837654925,adiabatic_expand
1636,3.6537800473078565,91.56988491273802,334.5762184284389,0.693147180559933,347.1993715275332,595.2438336861601,adiabatic_expand
1637,3.6549317047224164,91.52180099551886,334.5059321318175,0.693147180559933,347.1993715275332,595.3492354468705,adiabatic_expand
1638,3.656083362136976,91.47375746423867,334.43568273715607,0.693147180559933,347.1993715275332,595.4545818778918,adiabatic_expand
1639,3.657235019551536,91.42575427227165,334.3654702134653,0.6931471805599347,347.1993715275332,595.5598730256811,adiabatic_expand
1640,3.6583866769660958,91.3777913730604,334.29529452979165,0.6931471805599347,347.1993715275332,595.665108936642,adiabatic_expand
1641,3.6595383343806556,91.32986872011607,334.22515565521746,0.693147180559933,347.1993715275332,595.7702896571243,adiabatic_expand
1642,3.6606899917952154,91.28198626701784,334.1550535588605,0.6931471805599347,347.1993715275332,595.8754152334244,adiabatic_expand
1643,3.661841649209775,91.23414396741319,334.0849882098744,0.6931471805599347,347.1993715275332,595.9804857117855,adiabatic_expand
1644,3.662993306624335,91.18634177501748,334.014959577448,0.6931471805599347,347.1993715275332,596.0855011383973,adiabatic_expand
1645,3.664144964038895,91.13857964361404,333.9449676308061,0.6931471805599347,347.1993715275332,596.1904615593962,adiabatic_expand
1646,3.6652966214534546,91.09085752705388,333.8750123392086,0.6931471805599347,347.1993715275332,596.2953670208659,adiabatic_expand
1647,3.6664482788680144,91.04317537925573,333.80509367195094,0.6931471805599365,347.1993715275332,596.4002175688365,adiabatic_expand
1648,3.667599936282574,90.99553315420577,333.73521159836395,0.693147180559933,347.1993715275332,596.5050132492854,adiabatic_expand
1649,3.668751593697134,90.94793080595761,333.66536608781365,0.693147180559933,347.1993715275332,596.6097541081369,adiabatic_expand
1650,3.669903251111694,90.90036828863218,333.59555710970153,0.6931471805599347,347.1993715275332,596.7144401912627,adiabatic_expand
1651,3.6710549085262536,90.85284555641746,333.52578463346396,0.6931471805599347,347.1993715275332,596.8190715444816,adiabatic_expand
1652,3.6722065659408134,90.8053625635686,333.4560486285727,0.6931471805599347,347.1993715275332,596.9236482135598,adiabatic_expand
1653,3.673358223355373,90.75791926440758,333.3863490645346,0.693147180559933,347.1993715275332,597.0281702442106,adiabatic_expand
1654,3.674509880769933,90.7105156133232,333.31668591089135,0.693147180559933,347.1993715275332,597.1326376820953,adiabatic_expand
1655,3.675661538184493,90.66315156477097,333.2470591372199,0.693147180559933,347.1993715275332,597.2370505728222,adiabatic_expand
1656,3.6768131955990526,90.61582707327295,333.1774687131319,0.6931471805599347,347.1993715275332,597.3414089619476,adiabatic_expand
1657,3.6779648530136124,90.56854209341765,333.10791460827403,0.6931471805599347,347.1993715275332,597.4457128949754,adiabatic_expand
1658,3.6791165104281722,90.5212965798599,333.0383967923278,0.6931471805599347,347.1993715275332,597.5499624173572,adiabatic_expand
1659,3.680268167842732,90.47409048732077,332.96891523500955,0.6931471805599347,347.1993715275332,597.6541575744924,adiabatic_expand
1660,3.681419825257292,90.42692377058736,332.8994699060702,0.6931471805599347,347.1993715275332,597.7582984117286,adiabatic_expand
1661,3.6825714826718516,90.37979638451286,332.8300607752956,0.6931471805599347,347.1993715275332,597.8623849743611,adiabatic_expand
1662,3.6837231400864114,90.33270828401619,332.7606878125059,0.693147180559933,347.1993715275332,597.9664173076337,adiabatic_expand
1663,3.6848747975009712,90.28565942408211,332.69135098755623,0.6931471805599347,347.1993715275332,598.0703954567379,adiabatic_expand
1664,3.686026454915531,90.23864975976096,332.62205027033593,0.693147180559933,347.1993715275332,598.1743194668136,adiabatic_expand
1665,3.687178112330091,90.19167924616862,332.55278563076905,0.6931471805599347,347.1993715275332,598.278189382949,adiabatic_expand
1666,3.6883297697446507,90.14474783848634,332.4835570388139,0.6931471805599347,347.1993715275332,598.3820052501808,adiabatic_expand
1667,3.6894814271592105,90.09785549196063,332.41436446446323,0.6931471805599347,347.1993715275332,598.485767113494,adiabatic_expand
1668,3.6906330845737703,90.05100216190327,332.3452078777443,0.6931471805599347,347.1993715275332,598.5894750178223,adiabatic_expand
1669,3.69178474198833,90.00418780369095,332.2760872487184,0.6931471805599347,347.1993715275332,598.6931290080479,adiabatic_expand
1670,3.69293639940289,89.95741237276538,332.2070025474811,0.6931471805599347,347.1993715275332,598.7967291290016,adiabatic_expand
1671,3.6940880568174497,89.91067582463307,332.1379537441624,0.6931471805599347,347.1993715275332,598.9002754254632,adiabatic_expand
1672,3.6952397142320095,89.86397811486522,332.06894080892613,0.6931471805599347,347.1993715275332,599.003767942161,adiabatic_expand
1673,3.6963913716465693,89.81731919909764,331.9999637119703,0.6931471805599347,347.1993715275332,599.1072067237725,adiabatic_expand
1674,3.697543029061129,89.77069903303065,331.9310224235271,0.693147180559933,347.1993715275332,599.2105918149241,adiabatic_expand
